,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2
1562,AKJ21803@N,75.57120902039179,35.20931329359163,71.27739032605135,54.102115548689575,37.785604510195896,53.24335180982149,44.6557144211406,83.30008267020459,20.610329732834124,65.26604415397473,111.6392860528515,35.20931329359163,9.446401127548974,70.41862658718325,45.51447816000869,114.21557726945576,91.02895632001739,9.446401127548974,54.102115548689575,108.20423109737915,0.07065060346741575,0.07058565766449572
1563,ASV64429@N,75.26646033089371,40.199132222181866,99.21487952708716,69.27935553184534,41.909733593338544,43.620334964495214,37.633230165446854,77.83236238762872,16.250713025988414,79.54296375878539,114.61029186749724,37.633230165446854,11.974209598096726,57.30514593374862,45.33093633565189,99.21487952708716,106.05728501171386,19.671915768301766,59.01574730490529,107.76788638287053,0.073150264210196,0.07154905021146639
1564,AIJ19445@N,75.57904620748505,35.212964710305535,71.2847822184234,54.1077262621768,37.789523103742525,53.24887346436447,44.66034548624117,83.30872138779603,21.471319945308252,65.27281263373709,111.65086371560292,35.212964710305535,9.447380775935631,70.42592942061107,45.5191982840535,114.2274221090399,91.038396568107,9.447380775935631,53.24887346436447,108.2154525243536,0.07057774955475744,0.07056945263291234
1565,ASV64438@N,74.40087749589642,41.04875999773596,97.4908049946229,67.55941749627377,41.90394249768879,43.61430749759445,38.48321249787746,78.67678999566058,15.393284999150984,78.67678999566058,113.73927249372672,38.48321249787746,11.972554999339655,58.152409996792606,45.32467249750012,97.4908049946229,107.75299499405689,18.814014998962314,59.86277499669827,110.31854249391539,0.07317164234076144,0.07164585770640607
1566,AML40867@N,67.12390466260797,37.00420385246337,74.00840770492674,43.02814401449229,29.25913792985476,55.93658721883998,32.701389451014144,52.4943356976806,16.350694725507072,66.26334178231812,104.12810851507135,26.67744928898522,16.350694725507072,43.02814401449229,35.28307809188368,80.03234786695566,100.68585699391195,6.884503042318767,42.16758113420244,68.84503042318767,0.07101340246336088,0.06842371724679336
1567,AML40874@N,67.12390466260797,37.00420385246337,74.00840770492674,43.02814401449229,29.25913792985476,55.93658721883998,32.701389451014144,52.4943356976806,16.350694725507072,66.26334178231812,104.12810851507135,26.67744928898522,16.350694725507072,43.02814401449229,35.28307809188368,80.03234786695566,100.68585699391195,6.884503042318767,42.16758113420244,68.84503042318767,0.07101340246336088,0.06842371724679336
1568,ALM09375@N,79.03845543004009,34.364545839147866,70.44731897025312,54.12415969665789,36.94188677708396,52.40593240470049,44.67390959089223,84.19313730591227,20.61872750348872,64.43352344840225,112.54388762320926,35.22365948512656,9.450250105765663,70.44731897025312,44.67390959089223,113.40300126918795,91.06604647374185,9.450250105765663,54.983273342636586,105.6709784553797,0.0705567214144718,0.07032963260683156
1569,AML40860@N,67.11749758709404,37.00067174673133,74.00134349346266,43.024036914803865,29.25634510206663,55.070767250948954,33.55874879354702,52.48932503606072,16.34913402762547,66.25701684879796,104.11816933382536,26.674902887178398,16.34913402762547,43.024036914803865,35.27971027013917,80.0247086615352,100.67624638064105,6.883845906368619,42.16355617650779,68.83845906368619,0.07110189423300343,0.06841736747091917
1570,AKJ21755@N,75.5765892132295,35.21181997434556,71.28246482611418,54.10596727765293,37.78829460661475,53.24714240022987,44.65889362599925,83.30601311003706,20.6117970581535,65.27069068415274,110.78840918757506,35.21181997434556,9.447073651653687,70.42363994869112,45.51771850342231,114.2237086972673,91.03543700684462,9.447073651653687,53.24714240022987,108.21193455530586,0.0705158009870195,0.07065932158991804
1571,AKJ21941@N,74.70671282333613,35.20661179030783,71.27192142915976,54.09796445827789,37.782705335940115,53.2392666097338,44.652288124292866,83.29369130877707,21.467446213602337,66.1197343378952,111.63072031073216,35.20661179030783,9.445676333985029,70.41322358061566,45.510985972836956,114.20681385636443,90.16327409712981,9.445676333985029,53.2392666097338,108.19592891655579,0.07061291430123935,0.07068923715466713
1572,AKJ21707@N,74.62522633891226,36.0259713360266,70.33642022748052,59.18552433775799,37.7414937805993,53.18119578175356,42.88806111431739,80.62955489491668,18.87074689029965,64.33209167147608,115.79776500865694,36.0259713360266,11.15089588972252,68.62089778290782,43.74582233660373,114.08224256408424,89.20716711778016,9.435373445149825,54.89671822632625,105.50463034122076,0.070840937631401,0.07139784008225135
1573,AIA60973@N,67.11749758709404,37.00067174673133,74.00134349346266,43.024036914803865,29.25634510206663,55.070767250948954,33.55874879354702,52.48932503606072,16.34913402762547,66.25701684879796,104.11816933382536,26.674902887178398,16.34913402762547,43.024036914803865,35.27971027013917,80.0247086615352,100.67624638064105,6.883845906368619,42.16355617650779,68.83845906368619,0.07110189423300343,0.06841736747091917
1574,AKJ21905@N,74.71086910942532,35.208570499844114,71.27588662163564,54.95971980463471,37.78480736568636,52.38348293879246,44.654772341265705,83.29832532889948,21.468640548685435,65.26466726800372,111.63693085316426,35.208570499844114,9.44620184142159,70.41714099968823,45.51351796321312,115.07191334095393,91.02703592642624,9.44620184142159,53.242228560739875,108.20194836537459,0.07058889555318415,0.07066548249939858
1575,AHN16227@N,67.08341322159639,37.841925407054376,73.96376329560628,43.00218796256179,29.24148781454202,54.182756832827856,33.541706610798194,52.46266931432539,16.34083142577348,64.5032819438427,104.06529486939954,26.66135653678831,16.34083142577348,43.00218796256179,35.26179412930067,79.98406961036493,101.48516359164583,6.880350074009886,42.14214420331056,69.6635444993501,0.071300591296526,0.06865564945223825
1576,AKJ21845@N,75.58055728437314,35.21366873476476,70.42733746952952,54.10880805585804,37.79027864218657,53.24993808671744,44.6612383953114,83.31038700663858,21.471749228515097,65.2741176546859,111.65309598827851,35.21366873476476,9.447569660546643,70.42733746952952,45.52010836445201,115.08857586484092,91.04021672890401,9.447569660546643,53.24993808671744,108.21761611171608,0.07058868728260172,0.07054134357679434
1577,AHX71946@N,74.94818814711797,38.32577802977624,65.57966462872822,56.21114111033848,35.770726161124486,60.46956089142473,39.17746198599349,78.35492397198698,17.885363080562243,62.17292880385923,102.20207474606997,43.435881767079735,17.885363080562243,60.46956089142473,52.80440528546948,114.12565013311146,78.35492397198698,8.516839562172496,63.87629671629373,81.76165979685597,0.07331493953443022,0.07500110424832013
1578,AKJ21977@N,75.57120902039179,35.20931329359163,71.27739032605135,54.102115548689575,37.785604510195896,53.24335180982149,44.6557144211406,83.30008267020459,20.610329732834124,65.26604415397473,111.6392860528515,35.20931329359163,9.446401127548974,70.41862658718325,45.51447816000869,114.21557726945576,91.02895632001739,9.446401127548974,54.102115548689575,108.20423109737915,0.07065060346741575,0.07058565766449572
1579,AKJ21989@N,75.57904620748505,35.212964710305535,71.2847822184234,54.1077262621768,37.789523103742525,53.24887346436447,44.66034548624117,83.30872138779603,21.471319945308252,65.27281263373709,111.65086371560292,35.212964710305535,9.447380775935631,70.42592942061107,45.5191982840535,114.2274221090399,91.038396568107,9.447380775935631,53.24887346436447,108.2154525243536,0.07057774955475744,0.07056945263291234
1580,AKJ21995@N,75.57120902039179,35.20931329359163,71.27739032605135,54.102115548689575,37.785604510195896,53.24335180982149,44.6557144211406,83.30008267020459,20.610329732834124,65.26604415397473,111.6392860528515,35.20931329359163,9.446401127548974,70.41862658718325,45.51447816000869,114.21557726945576,91.02895632001739,9.446401127548974,54.102115548689575,108.20423109737915,0.07065060346741575,0.07058565766449572
1581,AKJ22211@N,75.57721605310867,35.21211202474382,71.28305605009113,54.10641603802098,37.788608026554336,53.247584037417475,44.6592640313824,83.30670405854025,22.3296320156912,65.27123204586658,111.648160078456,35.21211202474382,9.447152006638584,71.28305605009113,45.518096031985905,114.22465608026653,91.03619206397181,9.447152006638584,52.38875203681397,107.35400007543846,0.07056326410975094,0.07060473528674145
1582,AKJ21731@N,74.70557448513036,35.20607533207293,70.41215066414586,54.09714014440474,37.78212962466363,53.238455380207846,44.65160773823884,83.29242212709937,21.467119104922517,65.26004207896445,111.62901934559709,35.20607533207293,9.445532406165908,70.41215066414586,45.51029250243574,115.06375840238469,90.16190024067457,9.445532406165908,53.238455380207846,108.19428028880948,0.07067782095494994,0.0706374148481494
1583,AIA60994@N,67.11749758709404,37.00067174673133,74.00134349346266,43.024036914803865,29.25634510206663,55.070767250948954,33.55874879354702,52.48932503606072,16.34913402762547,66.25701684879796,104.11816933382536,26.674902887178398,16.34913402762547,43.024036914803865,35.27971027013917,80.0247086615352,100.67624638064105,6.883845906368619,42.16355617650779,68.83845906368619,0.07110189423300343,0.06841736747091917
1584,ASU45840@N,74.07339087809306,38.31382286797918,65.55920801854214,56.193606873036124,35.759568010113895,60.45069830281159,39.16524115393427,78.33048230786854,17.028365719101856,62.15353487472177,102.17019431461114,43.42233258370973,17.879784005056948,61.30211658876668,52.78793372921575,114.94146860393752,78.33048230786854,8.514182859550928,64.70778973258705,80.88473716573381,0.0734449836652985,0.07513673037960866
1585,ASU45873@N,74.07339087809306,38.31382286797918,65.55920801854214,56.193606873036124,35.759568010113895,60.45069830281159,39.16524115393427,78.33048230786854,17.028365719101856,62.15353487472177,102.17019431461114,43.42233258370973,17.879784005056948,61.30211658876668,52.78793372921575,114.94146860393752,78.33048230786854,8.514182859550928,64.70778973258705,80.88473716573381,0.0734449836652985,0.07513673037960866
1586,AKJ22025@N,75.58055728437314,35.21366873476476,70.42733746952952,54.10880805585804,37.79027864218657,53.24993808671744,44.6612383953114,83.31038700663858,21.471749228515097,65.2741176546859,111.65309598827851,35.21366873476476,9.447569660546643,70.42733746952952,45.52010836445201,115.08857586484092,91.04021672890401,9.447569660546643,53.24993808671744,108.21761611171608,0.07058868728260172,0.07054134357679434
1587,AIA60980@N,66.23119869872608,36.98625381876911,73.97250763753821,43.867417319935456,29.244944879956968,54.18916257168497,33.54567206818594,52.468871696393386,16.34276331527007,66.23119869872608,104.07759795514097,27.524654004665383,16.34276331527007,43.00727188228966,35.26596294347752,79.99352570105877,100.6370162045578,6.881163501166346,42.14712644464387,68.81163501166345,0.07126334223124546,0.06859122012296133
1588,AHM88400@N,67.10394073983808,36.99319810016715,73.9863962003343,43.015346628101334,29.250435707108906,55.0596436839697,34.412277302481066,51.6184159537216,16.345831718678507,65.38332687471403,104.95744577256725,26.669514909422826,16.345831718678507,43.015346628101334,35.27258423504309,80.00854472826848,100.65591110975711,6.882455460496213,42.15503969553931,68.82455460496213,0.07119817189793767,0.06849489554003561
1589,AIA61001@N,67.12390466260797,37.00420385246337,74.00840770492674,43.02814401449229,29.25913792985476,55.93658721883998,32.701389451014144,52.4943356976806,16.350694725507072,66.26334178231812,104.12810851507135,26.67744928898522,16.350694725507072,43.02814401449229,35.28307809188368,80.03234786695566,100.68585699391195,6.884503042318767,42.16758113420244,68.84503042318767,0.07101340246336088,0.06842371724679336
1590,AYS76105@N,57.50745430087484,33.47448832438983,71.24057771600913,39.48272981851108,31.757847897498046,46.34929152607823,36.04944896472751,69.52393728911734,14.591443628580183,62.6573755815502,81.54042027735984,38.62440960506519,16.30808405547197,56.64913408742895,41.19937024540287,87.54866177148111,75.53217878323859,8.583202134458931,50.6408925933077,81.54042027735984,0.07003452272784201,0.0716452638262648
1591,AML40839@N,66.25659599833239,37.00043672634146,74.00087345268292,43.02376363528077,29.256159271990924,55.070417453159386,33.558535635519,52.48899163504254,16.349030181406693,66.25659599833239,104.11750799737946,26.67473345387408,16.349030181406693,43.02376363528077,35.279486180930235,80.02420036162223,100.67560690655701,6.883802181644923,42.16328836257516,69.69849708915486,0.07111737135686641,0.06840735593751814
1592,AML40846@N,66.25659599833239,37.00043672634146,74.00087345268292,43.02376363528077,29.256159271990924,55.070417453159386,33.558535635519,52.48899163504254,16.349030181406693,66.25659599833239,104.11750799737946,26.67473345387408,16.349030181406693,43.02376363528077,35.279486180930235,80.02420036162223,100.67560690655701,6.883802181644923,42.16328836257516,69.69849708915486,0.07111737135686641,0.06840735593751814
1593,AKJ21833@N,74.71493271999748,35.21048553471145,71.27976339953783,53.24512446712464,37.78686252505619,53.24512446712464,44.6572011659755,83.30285602114661,21.469808252872838,65.26821708873342,111.64300291493876,35.21048553471145,9.446715631264048,70.4209710694229,45.51599349609042,115.07817223539841,91.03198699218083,9.446715631264048,53.24512446712464,108.2078335944791,0.07060011259230316,0.07060755729278322
1594,AKJ21851@N,74.71017065144008,35.20824134148325,71.27522027666122,54.10046840276695,37.784454122567396,53.24173080907224,44.654354872125104,83.2975465883872,21.46843984236784,65.26405712079823,111.63588718031276,35.20824134148325,9.446113530641849,71.27522027666122,44.654354872125104,115.07083755509161,91.02618493163963,9.446113530641849,53.24173080907224,108.2009368055339,0.07066572366971564,0.07059668263557073
1595,AKJ22073@N,76.4552970312073,35.22097953123033,73.01910390620921,54.12004171871977,37.79812437497888,53.26099343747025,44.670510624975044,83.32768328120345,22.335255312487522,65.28766937496353,111.67627656243761,34.361931249980806,9.44953109374472,70.44195906246065,44.670510624975044,112.53532484368714,91.91816609369864,9.44953109374472,53.26099343747025,107.38103515619001,0.07056366957364409,0.0703880491768358
1596,AKJ22031@N,75.57404600838687,35.21063507208934,71.28006612154671,54.10414657418606,37.787023004193436,53.24535059681803,44.6573908231377,83.30320980469916,21.469899434200816,66.12729025733852,112.50227303521228,35.21063507208934,9.446755751048359,70.42127014417868,44.6573908231377,114.21986498994835,91.03237360101147,9.446755751048359,53.24535059681803,107.34949717100409,0.070529705837401,0.07067431679456632
