,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11
1078,APD51491@N,46.3249128232893,26.025231923196237,47.88642673868108,35.394315415546885,21.86119481548484,28.627755115515864,26.025231923196237,45.28390354636146,9.889588130814571,36.95582933093866,66.10408908491844,20.299680900093065,9.889588130814571,40.59936180018613,33.31229686169119,61.94005197720705,57.25551023103173,9.369083492350645,32.79179222322726,60.899042700279196,0.04517845569895085,0.044232025539124004,0.043169347720397884,0.044194903060525474,0.04300957968905883,0.04472954117291646,0.042037485347656056,0.04350096602550036,0.04414972402279193,0.04207688383110629,0.04321644942804707
1079,ACZ71961@N,42.78396714277478,20.103309862267665,42.268497659126886,37.113802822648,20.103309862267665,28.350821600633886,21.64971831321133,40.72208920818322,7.7320422547183325,40.20661972453533,50.51600939749311,30.92816901887333,10.309389672957776,43.29943662642266,29.381760567929664,49.48507043019733,51.54694836478888,5.670164320126777,27.835352116985998,46.907723011957884,0.04535504259346181,0.04608566726933079,0.0420520628059656,0.04432961526083387,0.04467699290608369,0.04329816742259174,0.04287850637102164,0.044102874459513296,0.04375584513043702,0.043689090406162874,0.044306651726708855
1080,ACZ72108@N,42.27401559770424,20.105934247688605,41.758478822122484,37.634184617468414,20.105934247688605,28.35452265699675,21.652544574433882,40.72740527095897,7.733051633726387,40.21186849537721,51.03814078259415,30.932206534905546,10.310735511635182,42.78955237328601,29.38559620816027,49.491530455848874,51.553677558175906,5.67090453139935,27.83898588141499,47.429383353521835,0.0453204537128878,0.046067225715792276,0.04201904339561361,0.04431829210938522,0.044656221543341285,0.04332590940471347,0.04284510832284246,0.044080776201327554,0.04382262485747508,0.043732836517627896,0.04427473263723427
1081,ACZ72166@N,42.78872602973474,20.105545965778976,41.75767239046402,37.63345783338116,20.105545965778976,28.353975079944707,21.65212642468505,40.72661875119331,7.7329022945303745,40.21109193155795,51.03715514390047,30.931609178121498,10.310536392707167,42.78872602973474,29.385028719215423,49.4905746849944,51.55268196353583,5.670795015988942,27.83844826030935,46.912940586817605,0.04536310284188381,0.04608328046557114,0.04202642220549154,0.0442937707655538,0.04467399850686187,0.04329571503524031,0.04283329198748398,0.04405423472460201,0.04380305463776168,0.04373732874356558,0.0443089804506259
1082,ACZ72195@N,42.8005271263767,20.11109105938182,41.76918912333147,37.64383711115059,20.11109105938182,28.361795083743594,21.658098063949655,40.73785112028625,7.735035022839162,40.22218211876364,51.05123115073847,30.94014009135665,10.313380030452215,42.8005271263767,29.393133086788815,49.504224146170635,51.566900152261084,5.672359016748719,27.330457080698373,46.92587913855758,0.045391978775660126,0.0460267044011642,0.04199047720907305,0.044336291485217866,0.04472130673837801,0.04315592710765818,0.042947306637411815,0.043933135522815414,0.043955623915040286,0.04341845868575974,0.044453787999210584
1083,ACZ72254@N,42.7663593039588,20.09503629945052,41.22058728092414,37.613785893843286,20.09503629945052,28.33915375563535,21.640808322485178,40.705329939912595,7.728860115173277,40.705329939912595,51.01047676014363,30.91544046069311,10.305146820231036,42.7663593039588,29.369668437658454,49.464704737108974,51.52573410115518,5.66783075112707,27.8238964146238,46.88841803205121,0.045449777338260555,0.04603255053611783,0.042017911721429727,0.04436832294933794,0.044785014948924146,0.04321140708417138,0.042940689499291564,0.04406211072123935,0.04386634454675238,0.04374118076009393,0.04426734888282946
1084,AEA10788@N,43.318824769557004,20.112311500151467,41.77172388492997,37.646121525924535,20.112311500151467,28.363516218162324,21.659412384778502,40.74032329517861,8.251204718010857,40.224623000302934,51.05432919269218,30.942017692540716,10.314005897513573,42.803124474681326,29.39491680791368,49.507228308065145,51.05432919269218,5.672703243632465,27.332115628410968,46.92872683368675,0.04536957238603744,0.046088364978866835,0.04196538836746928,0.04429086371550504,0.044654173311222047,0.043299890473939444,0.04284896004877105,0.0440462618406285,0.04381633232966208,0.0436619400022243,0.044257957669995386
1085,AEA10803@N,43.318824769557004,20.112311500151467,41.77172388492997,37.646121525924535,20.112311500151467,28.363516218162324,21.659412384778502,40.74032329517861,8.251204718010857,40.224623000302934,51.05432919269218,30.942017692540716,10.314005897513573,42.803124474681326,29.39491680791368,49.507228308065145,51.05432919269218,5.672703243632465,27.332115628410968,46.92872683368675,0.04536957238603744,0.046088364978866835,0.04196538836746928,0.04429086371550504,0.044654173311222047,0.043299890473939444,0.04284896004877105,0.0440462618406285,0.04381633232966208,0.0436619400022243,0.044257957669995386
1086,AEA10818@N,43.318824769557004,20.112311500151467,41.77172388492997,37.646121525924535,20.112311500151467,28.363516218162324,21.659412384778502,40.74032329517861,8.251204718010857,40.224623000302934,51.05432919269218,30.942017692540716,10.314005897513573,42.803124474681326,29.39491680791368,49.507228308065145,51.05432919269218,5.672703243632465,27.332115628410968,46.92872683368675,0.04536957238603744,0.046088364978866835,0.04196538836746928,0.04429086371550504,0.044654173311222047,0.043299890473939444,0.04284896004877105,0.0440462618406285,0.04381633232966208,0.0436619400022243,0.044257957669995386
1087,AEA10833@N,43.318824769557004,20.112311500151467,41.77172388492997,37.646121525924535,20.112311500151467,28.363516218162324,21.659412384778502,40.74032329517861,8.251204718010857,40.224623000302934,51.05432919269218,30.942017692540716,10.314005897513573,42.803124474681326,29.39491680791368,49.507228308065145,51.05432919269218,5.672703243632465,27.332115628410968,46.92872683368675,0.04536957238603744,0.046088364978866835,0.04196538836746928,0.04429086371550504,0.044654173311222047,0.043299890473939444,0.04284896004877105,0.0440462618406285,0.04381633232966208,0.0436619400022243,0.044257957669995386
1088,AUF40275@N,43.84643055194615,21.923215275973075,53.24209424164889,33.9287855461488,29.23095370129743,29.23095370129743,22.44519659206767,46.45633713241913,9.917645005797343,41.75850528756776,64.72568319573003,24.011140540351462,8.87368237360815,38.626617391000174,27.66500975301364,60.54983266697325,51.1541689772705,8.351701057513552,38.10463607490558,50.11020634508131,0.04467831581457439,0.044887898541186536,0.04394386286815969,0.04441467216510259,0.043358708279080144,0.043590097784788784,0.043327895431161625,0.04204358304092217,0.04365365211946443,0.041534547097608114,0.04258545076335456
1089,AEA10518@N,43.36146182795337,19.615899398359858,41.81283819124075,37.683175160007096,20.132107277264062,28.39143333973137,21.680730913976685,40.780422433432335,8.259326062467307,40.264214554528124,51.10458001151647,30.972472734252406,10.324157578084135,42.84525394904916,29.423849097539787,49.55595637480385,51.10458001151647,5.678286667946274,27.35901758192296,46.97491698028281,0.045261714213831815,0.045923543829858395,0.0422296673351282,0.044114693336423746,0.04478095706871178,0.04331538613158843,0.04242649781496533,0.044360320980032494,0.043888579514132976,0.04353501937314728,0.0439557414979727
1090,AEA10533@N,43.318824769557004,20.112311500151467,41.77172388492997,37.646121525924535,20.112311500151467,28.363516218162324,21.659412384778502,40.74032329517861,8.251204718010857,40.224623000302934,51.05432919269218,30.942017692540716,10.314005897513573,42.803124474681326,29.39491680791368,49.507228308065145,51.05432919269218,5.672703243632465,27.332115628410968,46.92872683368675,0.04536957238603744,0.046088364978866835,0.04196538836746928,0.04429086371550504,0.044654173311222047,0.043299890473939444,0.04284896004877105,0.0440462618406285,0.04381633232966208,0.0436619400022243,0.044257957669995386
1091,AEA10548@N,43.36146182795337,19.615899398359858,41.81283819124075,37.683175160007096,20.132107277264062,28.39143333973137,21.680730913976685,40.780422433432335,8.259326062467307,40.264214554528124,51.10458001151647,30.972472734252406,10.324157578084135,42.84525394904916,29.423849097539787,49.55595637480385,51.10458001151647,5.678286667946274,27.35901758192296,46.97491698028281,0.045261714213831815,0.045923543829858395,0.0422296673351282,0.044114693336423746,0.04478095706871178,0.04331538613158843,0.04242649781496533,0.044360320980032494,0.043888579514132976,0.04353501937314728,0.0439557414979727
1092,AEA10563@N,43.318824769557004,20.112311500151467,41.77172388492997,37.646121525924535,20.112311500151467,28.363516218162324,21.659412384778502,40.74032329517861,8.251204718010857,40.224623000302934,51.05432919269218,30.942017692540716,10.314005897513573,42.803124474681326,29.39491680791368,49.507228308065145,51.05432919269218,5.672703243632465,27.332115628410968,46.92872683368675,0.04536957238603744,0.046088364978866835,0.04196538836746928,0.04429086371550504,0.044654173311222047,0.043299890473939444,0.04284896004877105,0.0440462618406285,0.04381633232966208,0.0436619400022243,0.044257957669995386
1093,AEA10578@N,43.30923889239157,20.107860914324657,41.76248036052044,37.637790942197434,20.107860914324657,28.35723975097067,21.654619446195785,40.731308005939695,8.249378836646013,40.215721828649315,51.043031551747205,30.93517063742255,10.311723545807517,42.793652715101196,29.388412105551424,49.49627301987608,50.52744537445683,5.671447950194135,27.32606739638992,46.918342133424204,0.045389666482124766,0.046155332086379716,0.041884279057345715,0.04439840694876687,0.044661263849602124,0.04332083808021127,0.04294220244219394,0.04403944315835954,0.043796545104651,0.04376161399962984,0.04406423150035937
1094,AEA10638@N,43.318824769557004,20.112311500151467,41.77172388492997,37.646121525924535,20.112311500151467,28.363516218162324,21.659412384778502,40.74032329517861,8.251204718010857,40.224623000302934,51.05432919269218,30.942017692540716,10.314005897513573,42.803124474681326,29.39491680791368,49.507228308065145,51.05432919269218,5.672703243632465,27.332115628410968,46.92872683368675,0.04536957238603744,0.046088364978866835,0.04196538836746928,0.04429086371550504,0.044654173311222047,0.043299890473939444,0.04284896004877105,0.0440462618406285,0.04381633232966208,0.0436619400022243,0.044257957669995386
1095,AEA10653@N,43.318824769557004,20.112311500151467,41.77172388492997,37.646121525924535,20.112311500151467,28.363516218162324,21.659412384778502,40.74032329517861,8.251204718010857,40.224623000302934,51.05432919269218,30.942017692540716,10.314005897513573,42.803124474681326,29.39491680791368,49.507228308065145,51.05432919269218,5.672703243632465,27.332115628410968,46.92872683368675,0.04536957238603744,0.046088364978866835,0.04196538836746928,0.04429086371550504,0.044654173311222047,0.043299890473939444,0.04284896004877105,0.0440462618406285,0.04381633232966208,0.0436619400022243,0.044257957669995386
1096,AEA10668@N,43.318824769557004,20.112311500151467,41.77172388492997,37.646121525924535,20.112311500151467,28.363516218162324,21.659412384778502,40.74032329517861,8.251204718010857,40.224623000302934,51.05432919269218,30.942017692540716,10.314005897513573,42.803124474681326,29.39491680791368,49.507228308065145,51.05432919269218,5.672703243632465,27.332115628410968,46.92872683368675,0.04536957238603744,0.046088364978866835,0.04196538836746928,0.04429086371550504,0.044654173311222047,0.043299890473939444,0.04284896004877105,0.0440462618406285,0.04381633232966208,0.0436619400022243,0.044257957669995386
1097,AEA10683@N,43.318824769557004,20.112311500151467,41.77172388492997,37.646121525924535,20.112311500151467,28.363516218162324,21.659412384778502,40.74032329517861,8.251204718010857,40.224623000302934,51.05432919269218,30.942017692540716,10.314005897513573,42.803124474681326,29.39491680791368,49.507228308065145,51.05432919269218,5.672703243632465,27.332115628410968,46.92872683368675,0.04536957238603744,0.046088364978866835,0.04196538836746928,0.04429086371550504,0.044654173311222047,0.043299890473939444,0.04284896004877105,0.0440462618406285,0.04381633232966208,0.0436619400022243,0.044257957669995386
1098,AEA10698@N,43.318824769557004,20.112311500151467,41.77172388492997,37.646121525924535,20.112311500151467,28.363516218162324,21.659412384778502,40.74032329517861,8.251204718010857,40.224623000302934,51.05432919269218,30.942017692540716,10.314005897513573,42.803124474681326,29.39491680791368,49.507228308065145,51.05432919269218,5.672703243632465,27.332115628410968,46.92872683368675,0.04536957238603744,0.046088364978866835,0.04196538836746928,0.04429086371550504,0.044654173311222047,0.043299890473939444,0.04284896004877105,0.0440462618406285,0.04381633232966208,0.0436619400022243,0.044257957669995386
1099,AEA10743@N,43.30923889239157,20.107860914324657,41.76248036052044,37.637790942197434,20.107860914324657,28.35723975097067,21.654619446195785,40.731308005939695,8.249378836646013,40.215721828649315,51.043031551747205,30.93517063742255,10.311723545807517,42.793652715101196,29.388412105551424,49.49627301987608,50.52744537445683,5.671447950194135,27.32606739638992,46.918342133424204,0.045389666482124766,0.046155332086379716,0.041884279057345715,0.04439840694876687,0.044661263849602124,0.04332083808021127,0.04294220244219394,0.04403944315835954,0.043796545104651,0.04376161399962984,0.04406423150035937
1100,AEA10758@N,43.30923889239157,20.107860914324657,41.76248036052044,37.637790942197434,20.107860914324657,28.35723975097067,21.654619446195785,40.731308005939695,8.249378836646013,40.215721828649315,51.043031551747205,30.93517063742255,10.311723545807517,42.793652715101196,29.388412105551424,49.49627301987608,50.52744537445683,5.671447950194135,27.32606739638992,46.918342133424204,0.045389666482124766,0.046155332086379716,0.041884279057345715,0.04439840694876687,0.044661263849602124,0.04332083808021127,0.04294220244219394,0.04403944315835954,0.043796545104651,0.04376161399962984,0.04406423150035937
1101,AEA10773@N,43.30923889239157,20.107860914324657,41.76248036052044,37.637790942197434,20.107860914324657,28.35723975097067,21.654619446195785,40.731308005939695,8.249378836646013,40.215721828649315,51.043031551747205,30.93517063742255,10.311723545807517,42.793652715101196,29.388412105551424,49.49627301987608,50.52744537445683,5.671447950194135,27.32606739638992,46.918342133424204,0.045389666482124766,0.046155332086379716,0.041884279057345715,0.04439840694876687,0.044661263849602124,0.04332083808021127,0.04294220244219394,0.04403944315835954,0.043796545104651,0.04376161399962984,0.04406423150035937
1102,AEA10593@N,43.30923889239157,20.107860914324657,41.76248036052044,37.637790942197434,20.107860914324657,28.35723975097067,21.654619446195785,40.731308005939695,8.249378836646013,40.215721828649315,51.043031551747205,30.93517063742255,10.311723545807517,42.793652715101196,29.388412105551424,49.49627301987608,50.52744537445683,5.671447950194135,27.32606739638992,46.918342133424204,0.045389666482124766,0.046155332086379716,0.041884279057345715,0.04439840694876687,0.044661263849602124,0.04332083808021127,0.04294220244219394,0.04403944315835954,0.043796545104651,0.04376161399962984,0.04406423150035937
