,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5
1673,AKJ22067@N,62.602285779429415,29.166974056325067,59.045337723780015,46.24032472344218,31.301142889714708,44.10615589005254,36.28087016762387,68.29340266846845,17.784740278246993,54.06561044587086,92.48064944688436,28.45558444519519,7.825285722428677,58.333948112650134,37.70364938988362,94.614818280274,76.11868839089713,7.825285722428677,44.10615589005254,89.63509100236485,0.05841244309881776,0.058299658184139395,0.057023756891061865,0.05869823956525477,0.0561762911308465
1674,ASL68953@N,64.67162880707258,33.74171937760308,59.75096139783879,52.01848404047142,29.5240044554027,56.23619896267181,30.929909429469493,61.15686637190559,16.167907201768145,52.01848404047142,82.24544098290752,37.25648181277007,14.059049740667952,47.800769118271035,42.177149222003855,78.73067854774052,70.29524870333975,7.029524870333976,55.53324647563841,54.830293988605014,0.06155407081677161,0.061801405685152536,0.05678797688117253,0.05676120999507573,0.060142849588430025
1675,ANC68207@N,61.84989039912399,29.147649498437744,57.58438071642579,46.20968822923057,31.28040433978685,44.07693338788147,36.96775058338446,69.6699914840707,18.48387529169223,53.31887103372758,93.13029473891085,29.147649498437744,8.531019365396412,57.58438071642579,38.38958714428386,93.84121301936054,76.06825600811801,7.820101084946712,43.366015107431764,88.86478505621264,0.058490309136007446,0.05841606475364765,0.057288401857168665,0.058652901778714225,0.056234042024761
1676,AVV62537@N,56.61053023018013,27.597633487212814,65.10210976470715,46.70368743989861,30.42815999872182,49.534213951407615,30.42815999872182,69.34789953197065,14.152632557545033,50.24184557928486,83.50053208951569,38.91973953324884,17.69079069693129,52.36474046291662,41.75026604475784,91.9921116240427,64.3944781368299,6.368684650895265,51.65710883503937,65.8097413925844,0.06006724274697017,0.06113182018128327,0.056544026832773646,0.05581228933688961,0.058812993024831686
1677,ALM09382@N,65.45889320937002,28.460388351900004,59.05530583019251,44.11360194544501,30.594917478292505,43.40209223664751,36.99850485747001,70.43946117095251,17.076233011140005,53.36322815981251,93.20777185247252,29.171898060697504,7.826606796772501,58.34379612139501,36.99850485747001,93.91928156127001,74.70851942373751,7.826606796772501,45.536621363040005,87.51569418209252,0.058351513825223564,0.05828074813034453,0.05685478172722641,0.05857553112635369,0.0564277163933517
1678,AQX36342@N,64.06997076722536,29.18743112729155,59.798639382743666,44.84897953705775,30.611208255452112,44.13709097297747,37.73009389625493,71.18885640802817,17.797214102007043,54.10353087010141,92.54551333043662,27.051765435050704,8.54266276896338,57.66297369050282,37.01820533217465,92.54551333043662,75.46018779250986,7.830774204883099,44.13709097297747,89.6979590741155,0.05836432078703218,0.058340493374305975,0.05671870043979652,0.05843962946016186,0.056248291858421735
1679,ATO98108@N,60.3751125411863,33.3104069192752,51.35354400054926,47.189743135639866,25.67677200027463,46.495776324821634,31.2285064868205,50.65957718973103,6.9396681081823335,51.35354400054926,67.31478064936863,40.250075027457534,13.185369405546433,50.65957718973103,34.698340540911666,68.70271427100509,69.39668108182333,6.9396681081823335,38.16817459500283,67.31478064936863,0.06228844466567383,0.0642173764599299,0.05868127953577805,0.060658736883499646,0.060187351636885295
1680,AML40804@N,55.82565780114232,30.775683146783585,60.83565273201406,35.785678077655334,24.334261092805626,45.80566793939882,27.91282890057116,43.658527254739504,13.598557669509026,55.82565780114232,86.6013409479259,22.187120408146306,13.598557669509026,35.785678077655334,29.34425602367737,66.56136122443891,83.73848670171347,5.725708492424853,35.069964516102225,57.25708492424853,0.05930310283275388,0.05679718299982834,0.055521398017321116,0.055436834325953,0.05722792027103699
1681,AKJ21971@N,62.563640580897044,29.14896890700885,59.00888827516426,44.78987905223311,31.281820290448522,44.07892859108655,36.96942397962098,68.96219473121606,17.773761528663933,54.03223504713836,92.42355994905245,29.14896890700885,7.8204550726121305,58.2979378140177,37.68037444076754,94.55641133249212,75.36074888153507,7.8204550726121305,44.07892859108655,89.57975810446622,0.058423613127246726,0.058416745011515024,0.05715440518774699,0.05875986914799176,0.05629490637894227
1682,AKJ22133@N,63.27263120306926,29.148066059840893,59.00706056016571,44.788491750487225,31.280851381292667,44.077563310003306,36.96827890516406,68.96005872694066,17.773211012098105,54.741489917262165,91.70976882242623,29.148066059840893,7.820212845323167,58.296132119681786,37.67920734564799,93.842554143878,75.35841469129598,7.820212845323167,44.077563310003306,88.86605506049054,0.05839033778895479,0.058475390328617566,0.05726597468327433,0.058647867064578155,0.05629198965065087
1683,AKJ21791@N,62.4934602496168,29.826424210044383,58.94269546270675,44.73963631506657,31.2467301248084,44.02948335768456,36.927953783864474,68.88483686605488,16.333518019786208,53.97162476103269,92.31988445966118,28.406118295280365,7.8116825312021,58.232542505324744,37.63810674124648,93.7401903744252,75.98636643987497,7.8116825312021,45.449789272448584,89.47927263013314,0.05860379436095194,0.05850071295135729,0.05733880053371883,0.058880856068141016,0.056522878703821805
1684,AML40825@N,55.875618741536435,30.803225716488036,62.322805519406025,35.817704321497715,24.356038938618447,45.84666153151708,27.937809370768218,43.697599272227215,13.610727642169133,55.15926465510648,86.67884445802447,21.490622592898628,13.610727642169133,35.817704321497715,28.654163457198173,67.3372841244157,83.81342811230465,5.730832691439635,35.10135023506776,57.308326914396346,0.059079766190002485,0.0568054151607762,0.05526354065938514,0.0552422576104435,0.05725493394943838
1685,AML40832@N,55.14120588951185,30.79314095128584,62.30240145957833,35.80597785033237,24.348064938226013,45.831651648425435,27.928662723259247,43.68329297740549,12.890152026119653,54.4250863325052,87.36658595481099,21.483586710199422,13.6062715831263,35.80597785033237,28.644782280265897,67.31523835862485,83.78598816977775,5.728956456053179,35.80597785033237,58.00568411753844,0.05909385739969987,0.05690477592013792,0.055252943441389826,0.05531560156830297,0.05731326466382202
1686,AKJ22193@N,61.83250731489894,29.13945747023973,59.700351890247255,45.48598239256933,31.27161289489142,43.35382696791765,36.957360693962585,68.9396920637379,17.7679618720974,54.01460409117609,92.39340173490646,29.13945747023973,7.817903223722855,58.27891494047946,37.66807916884648,94.52555715955815,75.33615833769296,7.817903223722855,44.064545442801546,89.55052783537089,0.05844134106783124,0.05849782072802416,0.05720960961001439,0.058788344776995044,0.05634440893323924
1687,AOG30822@N,76.72910832074855,27.249589870920047,64.53850232586328,34.420534573793745,32.986345633219,38.723101395517965,30.11796775206953,59.518841033851686,14.341889405747393,36.57181798465585,83.90005302362225,25.098306460057938,20.79573963833372,41.59147927666744,50.913707390403246,74.57782490988644,71.70944702873697,10.756417054310546,43.74276268752955,86.76843090477173,0.058004125983648284,0.0579744965219289,0.0547399172333831,0.056288757251053194,0.05589823272261692
1688,YP_009273005@N,76.72910832074855,27.249589870920047,64.53850232586328,34.420534573793745,32.986345633219,38.723101395517965,30.11796775206953,59.518841033851686,14.341889405747393,36.57181798465585,83.90005302362225,25.098306460057938,20.79573963833372,41.59147927666744,50.913707390403246,74.57782490988644,71.70944702873697,10.756417054310546,43.74276268752955,86.76843090477173,0.058004125983648284,0.0579744965219289,0.0547399172333831,0.056288757251053194,0.05589823272261692
1689,AKJ22199@N,62.51233394878784,29.125064680685245,60.38123165507917,45.46351559911843,31.25616697439392,43.33241330540975,36.2287389930475,68.90564082991388,17.759185780905636,54.69829220518936,90.92703119823686,29.125064680685245,7.81404174359848,58.25012936137049,37.64947385551995,93.76850092318176,74.58858027980368,7.81404174359848,44.04278073664598,90.21666376700064,0.05840122835847449,0.058460366360299144,0.05752950833381628,0.05910882560945385,0.056132640101730795
1690,ASU45851@N,61.219870184271414,31.6654500953128,54.183103496424124,46.44266013979211,29.554420088958615,49.257366814931025,32.36912676409753,64.73825352819506,14.777210044479308,51.36839682128521,84.44120025416747,35.887510108021175,14.777210044479308,50.66472015250048,43.62795346465319,94.9963502859384,64.73825352819506,7.036766687847289,53.479426827639394,66.84928353454924,0.06069362520679589,0.06209994363057819,0.05585248299683638,0.057975239939888484,0.05970203944117213
1691,AJG44058@N,61.237656385084314,31.674649854353955,54.19884530633899,46.45615311971913,29.56300653073036,49.975558659091796,32.37853096222849,64.75706192445698,14.077622157490646,52.08720198271539,84.46573294494388,35.89793650160115,14.78150326536518,49.975558659091796,44.34450979609554,95.02394956306186,64.05318081658244,7.038811078745323,53.49496419846446,66.86870524808057,0.06064239996026589,0.06205343978907244,0.05579423921636707,0.057893154273134954,0.059735658886627394
1692,AJG44069@N,61.16920587513779,32.342338738578604,54.138262671098964,46.40422514665626,29.529961456963072,49.216602428271784,32.342338738578604,64.68467747715721,14.061886408077653,52.02897970988732,84.37131844846593,35.857810340598014,14.764980728481536,49.91969674867567,44.29494218544461,94.91773325452417,63.981583156753324,7.030943204038826,53.435168350695086,66.79396043836886,0.06067084715099224,0.06223267208234453,0.0559754407158776,0.05811684985314158,0.05990986979376137
1693,AJG44080@N,61.22617308113333,31.66871021437931,54.18868192238238,46.44744164775632,29.557462866754022,49.26243811125671,32.37245933025441,64.74491866050882,14.074982317501917,52.07743457475709,84.44989390501149,36.59495402550498,14.778731433377011,49.966187227131805,44.336194300131034,95.00613064313794,64.04116954463372,7.037491158750958,53.48493280650728,66.8561660081341,0.06073912659559937,0.06205657038357344,0.05571176238423836,0.057936785162784915,0.05980663959870811
1694,AJG44091@N,61.237656385084314,31.674649854353955,54.19884530633899,46.45615311971913,29.56300653073036,49.975558659091796,32.37853096222849,64.75706192445698,14.077622157490646,52.08720198271539,84.46573294494388,35.89793650160115,14.78150326536518,49.975558659091796,44.34450979609554,95.02394956306186,64.05318081658244,7.038811078745323,53.49496419846446,66.86870524808057,0.06064239996026589,0.06205343978907244,0.05579423921636707,0.057893154273134954,0.059735658886627394
1695,AJG44102@N,61.226341169604694,31.668797156692087,54.18883069033979,46.447569163148394,29.55754401291261,49.96632440278085,32.372548204618575,64.74509640923715,14.075020958529816,52.07757754656032,84.45012575117889,35.89130344425103,14.075020958529816,49.96632440278085,42.92881392351594,95.71014251800274,64.74509640923715,7.037510479264908,53.4850796424133,67.56010060094312,0.06067240624285223,0.06206509001924884,0.055792770828919494,0.05790069393211417,0.059817991050374414
1696,AJG44113@N,61.226341169604694,31.668797156692087,54.18883069033979,46.447569163148394,29.55754401291261,49.96632440278085,32.372548204618575,64.74509640923715,14.075020958529816,52.07757754656032,84.45012575117889,35.89130344425103,14.075020958529816,49.96632440278085,42.92881392351594,95.71014251800274,64.74509640923715,7.037510479264908,53.4850796424133,67.56010060094312,0.06067240624285223,0.06206509001924884,0.055792770828919494,0.05790069393211417,0.059817991050374414
1697,ALA50088@N,53.18295419211423,25.527818012214833,63.81954503053708,34.03709068295311,27.6551361798994,31.90977251526854,27.6551361798994,55.3102723597988,7.800166614843421,53.89206024800909,72.32881770127536,25.527818012214833,8.509272670738277,43.25546940958624,26.23692406810969,75.87434798074965,67.36507531001136,7.800166614843421,39.000833074217105,82.25630248380335,0.06021238782772238,0.05975059097007505,0.05481093536313381,0.05789261123742839,0.058227418706783954
1698,ALA50095@N,53.18295419211423,25.527818012214833,63.81954503053708,34.03709068295311,27.6551361798994,31.90977251526854,27.6551361798994,55.3102723597988,7.800166614843421,53.89206024800909,72.32881770127536,25.527818012214833,8.509272670738277,43.25546940958624,26.23692406810969,75.87434798074965,67.36507531001136,7.800166614843421,39.000833074217105,82.25630248380335,0.06021238782772238,0.05975059097007505,0.05481093536313381,0.05789261123742839,0.058227418706783954
1699,ALA50102@N,53.18295419211423,25.527818012214833,63.81954503053708,34.03709068295311,27.6551361798994,31.90977251526854,27.6551361798994,55.3102723597988,7.800166614843421,53.89206024800909,72.32881770127536,25.527818012214833,8.509272670738277,43.25546940958624,26.23692406810969,75.87434798074965,67.36507531001136,7.800166614843421,39.000833074217105,82.25630248380335,0.06021238782772238,0.05975059097007505,0.05481093536313381,0.05789261123742839,0.058227418706783954
1700,ASU45862@N,61.219870184271414,31.6654500953128,54.183103496424124,46.44266013979211,29.554420088958615,49.257366814931025,32.36912676409753,64.73825352819506,14.777210044479308,51.36839682128521,84.44120025416747,35.887510108021175,14.777210044479308,50.66472015250048,43.62795346465319,94.9963502859384,64.73825352819506,7.036766687847289,53.479426827639394,66.84928353454924,0.06069362520679589,0.06209994363057819,0.05585248299683638,0.057975239939888484,0.05970203944117213
1701,ASU45818@N,61.219870184271414,31.6654500953128,54.183103496424124,46.44266013979211,29.554420088958615,49.257366814931025,32.36912676409753,64.73825352819506,14.777210044479308,51.36839682128521,84.44120025416747,35.887510108021175,14.777210044479308,50.66472015250048,43.62795346465319,94.9963502859384,64.73825352819506,7.036766687847289,53.479426827639394,66.84928353454924,0.06069362520679589,0.06209994363057819,0.05585248299683638,0.057975239939888484,0.05970203944117213
1702,ANI69824@N,61.22617308113333,31.66871021437931,54.18868192238238,46.44744164775632,29.557462866754022,49.26243811125671,32.37245933025441,64.74491866050882,14.074982317501917,52.07743457475709,84.44989390501149,36.59495402550498,14.778731433377011,49.966187227131805,44.336194300131034,95.00613064313794,64.04116954463372,7.037491158750958,53.48493280650728,66.8561660081341,0.06073912659559937,0.06205657038357344,0.05571176238423836,0.057936785162784915,0.05980663959870811
1703,AML40902@N,54.47795913635155,30.823055827146273,61.64611165429255,35.840762589704966,24.37171856099938,46.59299136661646,27.955794819969874,43.725730359440064,12.902674532293789,55.19477438814565,87.45146071888013,22.22127280561708,13.619489784087888,35.840762589704966,29.389425323558076,67.38063366864534,84.58419971170373,5.017706762558696,35.12394733791087,57.34522014352795,0.05886522548445728,0.056798836177721065,0.05514123148865816,0.05513506256548067,0.05724439248958351
