,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15
1519,AID57033@N,39.2047972472545,18.926453843502173,36.95164798017091,31.093459885753568,19.82771355033561,27.939050911836542,22.53149267083592,42.359206221171526,9.913856775167805,33.79723900625388,60.835030211256985,18.926453843502173,5.858188094417339,36.050388273337475,22.982122524252638,59.93377050442355,46.86550475533871,4.956928387583902,28.840310618669978,55.42747197025636,0.03721669913644592,0.03750927108219697,0.03657936140977606,0.037746931620753654,0.03589846875135612,0.03626362134969891,0.03588668491313172,0.03663073027297308,0.037160651247111334,0.0366619487692602,0.036079660134416186,0.03589639712282406,0.036184453629133084,0.03671486719348284,0.03694039995072146
1520,AHX00711@N,38.50233875328942,19.915002803425562,34.0767825747504,29.20867077835749,18.58733594986386,31.421448867627,20.357558421279464,41.157672460412826,8.851112357078028,32.7491157211887,52.66411852461427,22.57033651054897,9.29366797493193,31.8640044854809,27.438448306941886,59.302452792422784,40.71511684255893,4.425556178539014,33.634226956896505,42.04278369612063,0.03815884647968157,0.03909466643380738,0.035135054114975264,0.036425585251657615,0.037566814397853004,0.03702941392218276,0.03584711324663713,0.03570623581631646,0.03762950137809843,0.03831315418246439,0.03747033187166214,0.0369690157099731,0.038071805576466396,0.03706432446266581,0.0369625193016572
1521,AHX00721@N,38.50233875328942,19.915002803425562,34.0767825747504,29.20867077835749,18.58733594986386,31.421448867627,20.357558421279464,41.157672460412826,8.851112357078028,32.7491157211887,52.66411852461427,22.57033651054897,9.29366797493193,31.8640044854809,27.438448306941886,59.302452792422784,40.71511684255893,4.425556178539014,33.634226956896505,42.04278369612063,0.03815884647968157,0.03909466643380738,0.035135054114975264,0.036425585251657615,0.037566814397853004,0.03702941392218276,0.03584711324663713,0.03570623581631646,0.03762950137809843,0.03831315418246439,0.03747033187166214,0.0369690157099731,0.038071805576466396,0.03706432446266581,0.0369625193016572
1522,AMD11124@N,40.12816305748322,18.93688593723927,36.97201540127667,30.659720088863583,19.838642410441143,27.954450669257973,22.543911830046753,42.38255424048789,9.919321205220571,34.266745981671065,60.86856194112623,18.93688593723927,5.861417075812155,35.619380691473864,22.994790066647685,60.417683704525295,46.440458369896305,4.959660602610286,28.85620714245984,55.007144865314075,0.037147831143928944,0.0374824046673983,0.03654275746998502,0.03755741372045638,0.035960945579780364,0.036240948896316405,0.03583474107803105,0.03652363765397506,0.03715589893512602,0.03660041396755982,0.0361719455505677,0.03599418925831173,0.03613870475831394,0.03685138969315425,0.036918541026159976
1523,AMD11118@N,39.70077741215996,18.94809831034907,36.99390622496723,30.677873454850875,19.85038870607998,27.97100226765815,22.5572598932727,42.40764859935268,9.92519435303999,33.83588983990905,61.35574690970175,18.94809831034907,5.864887572250902,35.64047063137087,23.45955028900361,60.002311316105384,46.91910057800722,4.962597176519995,28.87329266338906,55.03971413958539,0.037136021119675046,0.03749194581055115,0.036562609678239835,0.03760525511732432,0.03592418979086089,0.036286943766813406,0.03580040359081301,0.036564893486760675,0.037103515734182045,0.036569652945400474,0.0361847937080505,0.03592235157103694,0.03603181349171514,0.03675418539897273,0.03691622692414985
1524,AKP80624@N,39.2047972472545,18.926453843502173,36.95164798017091,31.093459885753568,19.82771355033561,27.939050911836542,22.53149267083592,42.359206221171526,9.913856775167805,33.79723900625388,60.835030211256985,18.926453843502173,5.858188094417339,36.050388273337475,22.982122524252638,59.93377050442355,46.86550475533871,4.956928387583902,28.840310618669978,55.42747197025636,0.03721669913644592,0.03750927108219697,0.03657936140977606,0.037746931620753654,0.03589846875135612,0.03626362134969891,0.03588668491313172,0.03663073027297308,0.037160651247111334,0.0366619487692602,0.036079660134416186,0.03589639712282406,0.036184453629133084,0.03671486719348284,0.03694039995072146
1525,AMR60480@N,30.612511752927567,14.856071880097202,35.11435171659338,22.509199818329094,15.756439872830365,29.26195976382782,15.756439872830365,38.71582368752604,6.302575949132146,34.6641677202268,41.41692766572553,19.35791184376302,8.103311934598473,27.461223778361493,21.15864782922935,45.01839963665819,40.516559672992365,4.0516559672992365,28.81177576746124,40.96674366935895,0.03656530079991988,0.03735927019773806,0.03668238595241149,0.038167429388929294,0.036119562507488295,0.035393327878133055,0.036944755834397325,0.03674569607501414,0.03695271755402474,0.036570081408144745,0.03529619960796751,0.03717619649751774,0.03674630300857925,0.03670497227078931,0.03639180465236327
1526,AJP67438@N,38.81226466691895,18.503521527252058,37.458348457607826,28.883545798637357,19.857437736563185,27.98093499242994,23.467880961392854,43.776624101059745,11.282635077592719,34.29921063588186,58.669702403482134,18.503521527252058,5.415664837244504,38.36095926381524,24.37049176760027,59.121007806585844,47.38706732588942,4.964359434140796,28.43224039553365,55.96186998485988,0.03719353894201315,0.03729596580826239,0.03625484730548357,0.03735885340317394,0.03586861518172551,0.036314790275133804,0.035628688480031555,0.036295207433092294,0.03741380879656772,0.036379929750767356,0.036417245415896644,0.036144098157548536,0.03649112819252112,0.036519569508127,0.03711831024594663
1527,AJP67444@N,38.81188458511367,18.954641309009002,38.360583601565835,27.980660979965666,19.405942292556833,28.883262947061336,23.016350160939503,43.776195404139834,10.831223605148,34.75017573318317,58.669127861218335,20.3085442596525,5.415611802574,36.5553796673745,26.175457045774333,57.76652589412267,49.19180720671383,4.964310819026167,27.529359996417835,54.15611802574,0.037426038325882774,0.03736714846169083,0.03642726137325877,0.03748259298411775,0.03592890116442238,0.036283441050530114,0.035580790754021416,0.03646393967046562,0.03715092516824898,0.036365380900120876,0.03616066298304025,0.03629263947792577,0.03679510406034806,0.036263581431518976,0.036710608646574154
1528,AID57045@N,39.80362171561438,18.544869208411246,37.54205229995448,28.49577463731484,19.90181085780719,28.04346075418286,23.520321922863044,43.87444666380222,11.307847078299542,34.37585511803061,58.80080480715761,18.544869208411246,4.975452714451798,37.08973841682249,23.972635805995026,60.15774645655356,47.94527161199005,4.975452714451798,28.04346075418286,56.99154927462968,0.037169694323804785,0.0371653247590233,0.03636221137950618,0.03738362380944631,0.03581538953325432,0.03630737210648665,0.03544702280155869,0.03641067389876341,0.03713869006672934,0.03641807138416304,0.036381017386711206,0.035926681724043175,0.03633269940481151,0.036582839643499836,0.036844804646216686
1529,AMS37100@N,39.34678701236881,18.542738706978405,36.63321549427441,29.397024779356006,19.899524466025603,28.040239020308807,23.517619823484804,44.32166812887521,11.758809911742402,34.371905895862405,59.24631147839441,18.542738706978405,5.427143036188801,36.63321549427441,24.422143662849603,59.24631147839441,48.392025406016806,4.974881116506401,27.587977100626404,56.53273996030001,0.037212379307465245,0.037196340076587994,0.036408096895759884,0.03732633795782326,0.03577536491548011,0.036389893917980747,0.03540481178724931,0.03647089730199639,0.03714334169552158,0.03636490370430679,0.03635021223756913,0.03594695977105681,0.03632461434777953,0.03654296298580528,0.036880963415217884
1530,AKJ21725@N,39.815905567053484,18.550592366468102,37.55363820528908,28.052115285878592,19.907952783526742,28.052115285878592,23.527580562349787,43.88798681822941,11.763790281174893,34.38646389881892,58.818951405874465,18.550592366468102,4.9769881958816855,37.101184732936204,23.527580562349787,60.62876529528599,47.96006806940534,4.9769881958816855,28.052115285878592,57.00913751646294,0.03713390200912993,0.037129717993897846,0.036376881406850456,0.03737325610734621,0.035848761285720815,0.03624439814852523,0.03539528086927062,0.03641805051790426,0.03717569548951597,0.0363924043190572,0.03639126260561954,0.03583627665059883,0.03630843057299501,0.03663630680314925,0.03688590286753831
1531,ARJ54146@N,39.34678701236881,18.542738706978405,36.63321549427441,29.397024779356006,19.899524466025603,28.040239020308807,23.517619823484804,44.32166812887521,11.758809911742402,34.371905895862405,59.24631147839441,18.542738706978405,5.427143036188801,36.63321549427441,24.422143662849603,59.24631147839441,48.392025406016806,4.974881116506401,27.587977100626404,56.53273996030001,0.037212379307465245,0.037196340076587994,0.036408096895759884,0.03732633795782326,0.03577536491548011,0.036389893917980747,0.03540481178724931,0.03647089730199639,0.03714334169552158,0.03636490370430679,0.03635021223756913,0.03594695977105681,0.03632461434777953,0.03654296298580528,0.036880963415217884
1532,AHL45007@N,35.73463925323429,19.69986522934711,39.39973045869422,22.906820034124546,15.576637623204691,29.32072964367942,17.867319626617146,27.946320441631947,8.704591612967327,35.2765028525518,55.4345044825814,14.20222842115722,8.704591612967327,22.906820034124546,19.24172882866462,42.14854886278917,53.60195887985144,3.6650912054599276,22.448683633442055,36.650912054599274,0.03786098170840288,0.03640927778580111,0.035420463453849936,0.035370180571761854,0.036689316900233075,0.03677509817870383,0.03459541684407184,0.03596311770976952,0.036821908300078005,0.035375596200960875,0.03659438266918066,0.0362204577860957,0.03732669292342752,0.033653240372556736,0.03678746791261539
1533,AMS37110@N,39.34678701236881,18.542738706978405,36.63321549427441,29.397024779356006,19.899524466025603,28.040239020308807,23.517619823484804,44.32166812887521,11.758809911742402,34.371905895862405,59.24631147839441,18.542738706978405,5.427143036188801,36.63321549427441,24.422143662849603,59.24631147839441,48.392025406016806,4.974881116506401,27.587977100626404,56.53273996030001,0.037212379307465245,0.037196340076587994,0.036408096895759884,0.03732633795782326,0.03577536491548011,0.036389893917980747,0.03540481178724931,0.03647089730199639,0.03714334169552158,0.03636490370430679,0.03635021223756913,0.03594695977105681,0.03632461434777953,0.03654296298580528,0.036880963415217884
1534,AKJ21779@N,39.37267546023942,18.554939009997888,38.01499699609323,28.058688259021196,19.912617474144074,28.058688259021196,23.533093378533906,43.89827034072671,11.313987201218223,34.3945210917034,59.2852929343835,18.554939009997888,4.978154368536019,37.109878019995776,23.533093378533906,60.64297139852968,47.97130573316527,4.978154368536019,28.058688259021196,57.022495494139854,0.0371509596812432,0.03712609176107832,0.03637932180062769,0.037463598297557375,0.03580314962026181,0.03623252985026129,0.03544471021176057,0.03638752721070131,0.03706873948956441,0.0363915731601984,0.036436177636103316,0.03596065617171508,0.03625257189914356,0.036581144513887665,0.03676176064716688
1535,AIB07785@N,35.73078558889697,19.697740773366277,39.395481546732555,23.362436731201864,15.574957820801243,29.31756766268469,17.407305799719037,27.94330667849635,8.703652899859518,35.27269859416752,55.42852636226325,14.200696836612899,8.703652899859518,22.904349736472415,18.78156678390738,42.602090509838696,53.59617838334545,3.6646959578355864,22.446262741742967,36.64695957835587,0.037849284978555525,0.036421145777164696,0.03541136738015767,0.035392782406063604,0.03670226725519278,0.036775744802254116,0.03457551129521574,0.03594806369525653,0.03682145397777208,0.03538410346962986,0.03660207471451767,0.03623302135537699,0.0373349108223938,0.033670917683511443,0.03679035565748922
1536,AIB07793@N,35.73078558889697,19.697740773366277,39.395481546732555,23.362436731201864,15.574957820801243,29.31756766268469,17.407305799719037,27.94330667849635,8.703652899859518,35.27269859416752,55.42852636226325,14.200696836612899,8.703652899859518,22.904349736472415,18.78156678390738,42.602090509838696,53.59617838334545,3.6646959578355864,22.446262741742967,36.64695957835587,0.037849284978555525,0.036421145777164696,0.03541136738015767,0.035392782406063604,0.03670226725519278,0.036775744802254116,0.03457551129521574,0.03594806369525653,0.03682145397777208,0.03538410346962986,0.03660207471451767,0.03623302135537699,0.0373349108223938,0.033670917683511443,0.03679035565748922
1537,AKJ21797@N,39.78048389862689,18.534089089132983,37.520229131659455,28.479210063789704,19.890241949313445,28.02715911039622,23.506649576461346,43.84894247916828,10.849222881443698,34.35587245790504,58.76662394115336,18.534089089132983,4.972560487328361,37.06817817826597,23.95870052985483,60.12277680133382,47.91740105970966,4.972560487328361,28.479210063789704,56.95842012757941,0.03719029019246508,0.03715610289414296,0.03636182720209069,0.03740874635029466,0.03581503915338316,0.036343340902591205,0.035476207006507506,0.03643704739903467,0.03718249040549406,0.03640259249661276,0.03640591192412029,0.03598352159816785,0.03633378667463035,0.03663268923477725,0.036819453172200034
1538,QCQ19852@N,39.32303750739192,18.53154641152953,36.15911494932591,28.927291959460725,19.88751322212925,28.023314085727577,23.955413653928414,43.84292687605766,11.299723421664346,34.35115920185961,60.11452860325432,18.983535348396103,4.971878305532313,36.61110388619248,23.955413653928414,59.66253966638775,48.362816244723405,4.971878305532313,27.571325148861003,56.9506060451883,0.03725286373820415,0.03723247452655762,0.03628073780600594,0.037452900189635395,0.03572735177656366,0.03636716706118616,0.03544560828165026,0.036428871174410675,0.03715960666878836,0.03644883042153496,0.036348860160245966,0.03594283502879578,0.03632812630172652,0.03671469835791352,0.03688013164020715
1539,AIB07800@N,35.73463925323429,19.69986522934711,39.39973045869422,22.906820034124546,15.576637623204691,29.32072964367942,17.867319626617146,27.946320441631947,8.704591612967327,35.2765028525518,55.4345044825814,14.20222842115722,8.704591612967327,22.906820034124546,19.24172882866462,42.14854886278917,53.60195887985144,3.6650912054599276,22.448683633442055,36.650912054599274,0.03786098170840288,0.03640927778580111,0.035420463453849936,0.035370180571761854,0.036689316900233075,0.03677509817870383,0.03459541684407184,0.03596311770976952,0.036821908300078005,0.035375596200960875,0.03659438266918066,0.0362204577860957,0.03732669292342752,0.033653240372556736,0.03678746791261539
1540,AKJ21701@N,39.2047972472545,18.926453843502173,36.95164798017091,31.093459885753568,19.82771355033561,27.939050911836542,22.53149267083592,42.359206221171526,9.913856775167805,33.79723900625388,60.835030211256985,18.926453843502173,5.858188094417339,36.050388273337475,22.982122524252638,59.93377050442355,46.86550475533871,4.956928387583902,28.840310618669978,55.42747197025636,0.03721669913644592,0.03750927108219697,0.03657936140977606,0.037746931620753654,0.03589846875135612,0.03626362134969891,0.03588668491313172,0.03663073027297308,0.037160651247111334,0.0366619487692602,0.036079660134416186,0.03589639712282406,0.036184453629133084,0.03671486719348284,0.03694039995072146
