,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8
1247,AHX26136@N,41.61913365953059,21.111154754834356,49.4604197113262,27.1429132562156,22.317506455110603,35.58737515814934,23.523858155386854,50.666771411602454,9.650813602209992,46.44454046063558,56.698529912983695,26.539737406077474,10.85716530248624,38.00007855870184,25.936561555939353,64.53981596477932,52.47629896201683,5.42858265124312,38.00007855870184,54.88900236256932,0.04897805477215568,0.050385774188993857,0.04936664796656343,0.05140765923245659,0.049347208258416896,0.0486718806296025,0.04931960928602101,0.0493473155276655
1248,AHX25920@N,41.60248796579707,21.102711286998513,49.440637872396515,27.132057368998087,22.308580503398428,35.57314188379749,23.514449719798343,50.043572480596474,9.64695373119932,47.028899439596685,56.072918562596044,26.52912276079813,10.852822947599234,38.58781492479728,25.926188152598172,64.51400307739546,51.852376305196344,5.426411473799617,37.98488031659732,55.46998395439609,0.049057903794084284,0.050454563010538224,0.04934891121747716,0.051352981655434116,0.04937703458525588,0.048858473707940546,0.04925037965292677,0.04936514417638565
1249,AGC74165@N,51.32565549496251,24.469207852249568,48.34160575688329,37.00221675218227,22.081968061786196,38.7926465950298,27.453257590328782,41.776696333109015,8.355339266621804,45.95436596641992,59.68099476158431,33.42135706648722,11.936198952316863,43.567126175956545,29.243687433176312,61.47142460443184,56.696945023505094,5.968099476158431,33.42135706648722,59.08418481396847,0.05163898974926359,0.05338480606344442,0.04904859915342265,0.04981799534015347,0.049855049987402526,0.049955882800837834,0.04875915568108825,0.05072957360854422
1250,AHX25893@N,42.94667560878904,19.961130916761107,47.78573764921598,29.03437224256161,22.380661936974573,35.68808254814864,22.98554469202794,51.41503417953618,9.67812408085387,45.97108938405588,55.64921346490975,26.61484122234814,11.49277234601397,37.502730813308744,26.009958467294773,64.72245479071026,55.04433070985638,5.443944795480301,38.10761356836211,54.439447954803015,0.048982100751220274,0.04996547300845728,0.04878735630570044,0.051013225644602846,0.0490214699790271,0.04853164400628815,0.049632443490132724,0.04918353176120437
1251,QCQ20020@N,56.56458185296531,24.93707372012449,51.6988113709898,37.10149992506327,26.15351634061837,37.709721235310205,32.235729443087756,61.43035233494082,16.421975376667348,44.400155648026534,79.676991642349,24.328852409877555,7.298655722963266,49.87414744024898,31.62750813284082,77.85232771160817,65.68790150666939,6.6904344127163276,37.10149992506327,74.20299985012655,0.050434748205998234,0.049517514462827414,0.04879197777121894,0.04980381033149058,0.047997625956932785,0.04879837120374402,0.047299009146196655,0.049135632674652624
1252,AQW43023@N,38.77724885507809,19.686910957193493,51.30528310056486,35.19781049922473,27.44236072820911,31.021799084062472,25.056068490973537,41.76011415162256,11.33488812686898,41.163541092313665,56.07786757503601,19.686910957193493,11.931461186177875,41.76011415162256,27.44236072820911,47.12927168540261,42.356687210931455,10.738315067560087,34.00466438060694,57.867586752962694,0.05143664206894037,0.050834622366113434,0.05090473117420348,0.050480023935271054,0.04884741215485614,0.050503146609836395,0.04856013648661925,0.05186022589526612
1253,AHN54764@N,37.26102219801806,22.236416473010777,50.48267523602446,28.84724299201398,22.236416473010777,33.05413259501602,26.443306076012814,49.88169100702417,9.61574766400466,44.472832946021555,57.09350175502767,27.645274534013396,10.817716122005242,37.86200642701835,27.044290305013106,64.90629673203145,51.08365946502476,5.408858061002621,38.46299065601864,54.6895648390265,0.04894644561384074,0.05064956974511885,0.04903975853064628,0.05192147001092374,0.04937235518530182,0.049028732810404554,0.0504564780183129,0.04960096108515995
1254,YP_009380521@N,38.77724885507809,19.686910957193493,51.30528310056486,35.19781049922473,27.44236072820911,31.021799084062472,25.056068490973537,41.76011415162256,11.33488812686898,41.163541092313665,56.07786757503601,19.686910957193493,11.931461186177875,41.76011415162256,27.44236072820911,47.12927168540261,42.356687210931455,10.738315067560087,34.00466438060694,57.867586752962694,0.05143664206894037,0.050834622366113434,0.05090473117420348,0.050480023935271054,0.04884741215485614,0.050503146609836395,0.04856013648661925,0.05186022589526612
1255,AGJ98437@N,40.769311357396155,20.984204375130375,49.16299310744831,29.377886125182524,21.583753071562672,34.77382439307319,23.38239916085956,50.961639196745196,8.993230446484446,47.963895714583714,55.15848007177127,28.17878873231793,10.791876535781336,37.77156787523467,26.97969133945334,59.35532094679734,53.35983398247438,5.395938267890668,37.17201917880238,52.760285286042084,0.04937479359473426,0.050429774622839,0.04955159934514647,0.05160332634241445,0.04964996764235357,0.04944997159713699,0.050536623168995785,0.049855247254083045
1256,AHG97559@N,50.284226457686565,24.233362148282684,49.6783924039795,42.40838375949469,26.050864309403885,36.95587727613109,29.685868631646287,60.58340537070671,12.722515127848409,48.46672429656537,81.78759725045406,26.050864309403885,7.875842698191872,48.46672429656537,31.503370792767488,76.33509076709045,64.82424374665618,7.270008644484805,38.167545383545225,73.91175455226218,0.05038659765007059,0.0501981272351005,0.04894993467140814,0.05057929359743236,0.048412516373110795,0.048617355270483775,0.04798058816549602,0.04904153332983073
1257,AHX26082@N,42.23317966052879,21.116589830264395,49.473153316619445,26.546570072332383,22.323252106279504,35.5965371424457,24.133245520302168,50.07648445462699,9.653298208120868,46.45649762658167,56.71312697271009,26.546570072332383,10.859960484135975,38.009861694475916,26.546570072332383,64.5564317668083,51.886477868649656,5.4299802420679875,38.009861694475916,54.90313355868743,0.04899748284129065,0.050427498924715146,0.04929067555004522,0.05137688713688636,0.04928172198427279,0.04870404901056486,0.04931670975137333,0.049273836793297374
1258,APD70934@N,52.748314823541556,26.071006177152725,49.110500008124895,38.80335803111103,26.677308646388834,36.9844506234027,31.527728400277713,59.417641985138765,15.157561730902746,46.078987661944346,78.81932100069427,24.252098769444395,6.6693271615972085,49.71680247736101,31.527728400277713,82.45713581611093,63.66175926979153,6.6693271615972085,37.59075309263881,76.39411112374984,0.050167019224959475,0.05000106394488469,0.0489199855647829,0.05038333107064619,0.048250578237195675,0.049231152307386894,0.04774487146144944,0.04899952895258498
1259,APV46112@N,41.541440170919785,20.469695156685113,49.36808831906409,30.70454273502767,22.275844729333798,33.71479202277548,21.673794871784235,51.776287749262345,8.42869800569387,44.551689458667596,54.786537037010156,29.500443019928543,12.040997150991242,39.7352905982711,25.888143874631172,65.62343447290228,49.97013817661365,5.418448717946059,37.929141025622414,55.990636752109275,0.04902280650507262,0.050107801933663564,0.04933493542583044,0.05120873426306111,0.0493115746194982,0.048892075230728575,0.05027109875067656,0.04980111572190681
1260,AQD20737@N,42.84409241273132,20.51688932440655,50.08534746840422,28.361582301385525,22.327203088324776,35.60283735705843,23.534078930936925,51.895661232322446,9.6550067408972,47.06815786187385,54.912850838852826,28.361582301385525,11.465320504815425,38.6200269635888,24.740954773549074,65.77473342236217,49.48190954709815,5.430941291754674,36.809713199670576,55.5162887601589,0.04876188392115681,0.04981258327605062,0.0497736440581453,0.05114713487237266,0.04919776417988485,0.048411498520005807,0.05015721919213836,0.049300350674170504
1261,AFQ94222@N,38.83111348246205,22.103864597709165,47.19473792483849,28.675283802433512,21.506462851825134,34.0518995153898,25.090873327129323,51.973951891910744,8.961026188260472,43.01292570365027,56.15576411309896,28.07788205654948,10.753231425912567,38.233711736578016,26.285676818897386,62.129781571939276,50.77914840014268,5.974017458840315,40.025916974230114,55.55836236721493,0.049583357298975,0.050422785990343014,0.050511433919703204,0.052569433349702994,0.049474262322386615,0.049430420923919874,0.050638024840839936,0.04996853547009786
1262,AHX25929@N,43.390576059395386,21.09264113998387,50.01969184624746,27.721756926835944,22.297934919411517,36.15881338282949,22.900581809125345,50.622338735961286,9.039703345707373,46.403810507964515,56.64880763309954,26.51646314740829,10.847644014848846,38.56940094168479,25.913816257694467,65.08586408909308,51.22498562567511,5.423822007424423,37.966754051970966,52.43027940510276,0.04900716856178453,0.050431943202771896,0.04936742691257818,0.05143205259950287,0.049631565589424234,0.048641218688498605,0.04931317907232218,0.04952855565929268
1263,AGZ89672@N,40.769311357396155,20.984204375130375,49.16299310744831,29.377886125182524,21.583753071562672,34.77382439307319,23.38239916085956,50.961639196745196,8.993230446484446,47.963895714583714,55.15848007177127,28.17878873231793,10.791876535781336,37.77156787523467,26.97969133945334,59.35532094679734,53.35983398247438,5.395938267890668,37.17201917880238,52.760285286042084,0.04937479359473426,0.050429774622839,0.04955159934514647,0.05160332634241445,0.04964996764235357,0.04944997159713699,0.050536623168995785,0.049855247254083045
1264,QCQ20032@N,57.20952782214454,24.953091922424747,51.12340784106533,38.342555880799,26.170315918640586,37.73394388269108,31.647823901611872,60.861199810792066,16.432523948913857,43.82006386377029,80.33678375024552,24.344479924316826,7.3033439772950475,49.29757184674157,31.647823901611872,78.51094775592176,65.73009579565543,6.694731979187127,37.12533188458316,74.25066376916632,0.050008520833636674,0.04985321062533441,0.04885410612130546,0.04959075708856306,0.047743894656436504,0.04877337657593817,0.04745103428561718,0.04911310170524803
1265,AFW98998@N,55.73005557866929,25.441981894609892,49.06667936817622,38.76873431559603,26.04774336829108,37.55721136823365,32.10535810510296,60.57614736811879,14.53827536834851,46.643633473451466,79.9605145259168,24.836220420928704,6.057614736811879,48.46091789449503,30.893835157740583,78.14323010487324,64.8164776838871,6.663376210493067,38.162972841914836,74.5086612627861,0.05028833427954923,0.049977817259054085,0.04885762597942959,0.05040818849852093,0.04830122096960619,0.049515919735658616,0.047492869750326835,0.049396549846666644
1266,APV46139@N,42.08660035405726,20.442063029113527,47.497734685293196,30.66309454367029,22.245774472858837,34.87175457907602,21.04330017702863,51.706394720698924,8.417320070811453,43.890311797802575,56.51629190401975,29.460620247840083,11.42350581038697,38.47917746656664,27.656908804094773,65.53484912274631,49.30144612903851,5.4111343312359335,39.08041461448175,54.71258046027444,0.049254521055788626,0.05062048614569507,0.049240528147302114,0.05140507112224975,0.04948919244775191,0.048925472828657494,0.05019983000015762,0.04962775033729359
1267,AHX25947@N,41.61913365953059,21.111154754834356,49.4604197113262,27.1429132562156,22.317506455110603,35.58737515814934,23.523858155386854,50.666771411602454,9.650813602209992,46.44454046063558,56.698529912983695,26.539737406077474,10.85716530248624,38.00007855870184,25.936561555939353,64.53981596477932,52.47629896201683,5.42858265124312,38.00007855870184,54.88900236256932,0.04897805477215568,0.050385774188993857,0.04936664796656343,0.05140765923245659,0.049347208258416896,0.0486718806296025,0.04931960928602101,0.0493473155276655
1268,AHX26145@N,43.405966358004406,21.100122535141033,49.43457279661613,27.731589617613928,22.305843822863377,36.17163863167034,22.908704466724547,50.64029408433848,9.042909657917585,47.02313022117144,56.668900522950196,26.525868329891583,10.851491589501101,37.98022056325386,25.92300768603041,65.10894953700661,51.84601537206082,5.425745794750551,37.98022056325386,52.448876015921996,0.048953983766980805,0.050454111472052324,0.04935745744416007,0.05138326794365297,0.04957787057670605,0.04859741531793017,0.049309754816163856,0.04950549480118133
1269,AHX25938@N,42.27886287863809,21.139431439319043,48.92268418813836,27.783252748819315,22.347398950137276,35.63504156913782,23.555366460955508,50.13065169895659,9.663740086545848,46.5067491665019,56.17048925304775,25.97130148259197,10.87170759736408,38.05097659077428,26.575285238001086,64.62626182877537,53.15057047600217,5.43585379868204,38.05097659077428,54.96252174222952,0.048945712183268174,0.05024338868149289,0.049248070340995174,0.051327661549648414,0.049254642948413065,0.048651100201597484,0.04917685233210531,0.04916881635336391
1270,AHX26154@N,42.24959037731385,21.124795188656925,50.09594287595785,27.160450956844617,22.331926342294466,35.61036903230739,23.539057495932003,50.69950845277662,9.65704922910031,46.47454941504524,56.735164220964315,25.95331980320708,10.864180382737848,38.02463133958246,25.95331980320708,63.97795114278954,52.51020518323293,5.432090191368924,38.02463133958246,54.92446749050801,0.0489380020139375,0.05034251561540318,0.049310985313115605,0.05130003167373982,0.049432472182946316,0.048600102521928534,0.04920791130912695,0.04930240255103279
1271,AHX26172@N,43.258154468040324,22.229884934965167,50.467846879380375,27.637154243470206,22.229884934965167,33.64523125292025,22.229884934965167,51.06865458032538,8.411307813230062,46.86300067371035,57.07673158977543,27.0363465425252,10.814538617010081,38.451692860480286,26.435538841580197,62.48400089828046,52.27026998221539,5.4072693085050405,37.250077458590276,52.871077683160394,0.04930687964807219,0.050855872090107626,0.049741254478969626,0.051281222076629086,0.04953319386959178,0.048803620685903736,0.04972514462198766,0.04994511158373392
1272,AJP67414@N,53.39685324744594,25.48486177719011,48.54259386131449,40.65442235885089,26.69842662372297,37.013727819252296,30.94590358658799,58.857895056843816,16.38312542819364,44.9018993217159,79.48849744790247,24.878079353923678,7.281389079197173,49.756158707847355,32.15946843312085,80.09527987116891,65.53250171277456,6.674606655930742,36.406945395985865,75.84780290830389,0.049985930053965455,0.05006004062127538,0.04896080654037795,0.050318193000694365,0.04816660559634444,0.048954269875622625,0.047662850334551275,0.049108880710737476
1273,QCE31533@N,43.27511009296731,21.036511850747996,48.68449885458822,28.24903019957588,22.23859824221931,33.658418961196794,21.637555046483655,50.48762844179519,8.414604740299199,46.881369267381245,57.70014679062307,27.046943808104565,11.419820718977483,38.46676452708205,25.844857416633253,61.90744916077267,51.68971483326651,5.409388761620914,37.26467813561074,51.68971483326651,0.04941900730217857,0.0506974547003898,0.04979639415498405,0.05141542709635716,0.049210773334607924,0.048843462785640064,0.04985507009937629,0.04971921479080899
